brand	city	state	lat	lon	address
bp	St. Albans	NY	40.697823	-73.761866	114-05 FARMERS BLVD
bp	St. Genevieve	MO	37.96789	-90.04668	599 Saint Genevieve Dr
bp	St. Genevieve	MO	37.93654	-90.1194	18571 Highway 32
bp	Sutton	MA	42.150445	-71.762821	3 Singletary Ave
bp	Trempaleau	WI	44.070707	-91.453852	W25128 STATE RD 54 35
bp	Waco	KY	37.74103	-84.144301	101 Baumstark Rd
bp	Waters	MI	44.876904	-84.698272	10703 OLD HIGHWAY 27 SOUTH
bp	Wilkinson Terrace	VA	37.424751	-77.470512	4224 Beulah Rd
bp	Wind	WI	42.825927	-88.160098	7812 S Loomis Rd
bp	Woodlawn	MD	39.319682	-76.758292	2202 N Rolling Rd
brueggers	Auburndale	MA	42.347023	-71.246062	2050 Commonwealth Ave
brueggers	Snyder	NY	42.963772	-78.783676	4498 Main St
buc_ees	Eagle	TX	29.58579	-96.331896	505 E Main St
buffalo_wild_wings	Bloomnington	MN	44.853937	-93.241235	312 South Avenue, Suite 312
buffalo_wild_wings	Colerain	OH	39.253093	-84.602048	3660 Stone Creek Blvd.
buffalo_wild_wings	Culpepper	VA	38.481206	-77.977325	763 Nalles Mill Road
buffalo_wild_wings	Downington	PA	40.016613	-75.672734	103 Quarry Road
buffalo_wild_wings	Ft Riley	KS	39.097204	-96.803828	6914 Warren Road
buffalo_wild_wings	Ft. Dodge	IA	42.500853	-94.157698	2909 5th Avenue South
buffalo_wild_wings	Ft. Oglethorpe	GA	34.939304	-85.217561	37 Parkway Drive
buffalo_wild_wings	Ft. Wright	KY	39.035503	-84.533036	3441 Valley Plaza Pkwy., Suite A
buffalo_wild_wings	Langhoren	PA	40.179759	-74.872051	2763 East Lincoln Highway
buffalo_wild_wings	Lee Vista	FL	28.464894	-81.30945	6819 South Semoran Blvd.
buffalo_wild_wings	Miami Township	OH	39.600408	-84.230245	10048 Landing Way
buffalo_wild_wings	Mission Valley	CA	32.768547	-117.148499	1640 Camino Del Rio North, Suite 1376
buffalo_wild_wings	Mt. Hope	WV	37.84666	-81.19515	214 Cross Road Drive
buffalo_wild_wings	Oklahoma City - Northwest Exp.	OK	35.537662	-97.591527	4130 NW Expressway
buffalo_wild_wings	Pittsburg	PA	40.45098	-80.183222	480 Home Drive
buffalo_wild_wings	Plattsburg	NY	44.69617	-73.4877	200 Consumer Square Mall
buffalo_wild_wings	Wilkins Township	PA	40.430332	-79.809674	3469 William Penn Highway
burger_king	(empty)	KS	39.054858	-94.612289	4000 Rainbow Blvd
burger_king	(empty)	KS	39.116233	-94.759396	7736 State Ave
burger_king	(empty)	WI	44.790614	-91.518625	2727 Craig Road Eau Claire
burger_king	Ashburn,	VA	39.06439	-77.460813	20065 Riverside Cmns Plz
burger_king	Cross Keys	MO	38.810086	-90.298276	3121 N Hwy 67
burger_king	Crossroads	TX	33.223662	-96.975315	11881 US-380
burger_king	Cumberland	ME	43.818022	-70.319707	Maine Turnpike South Mm 56
burger_king	Davis-Monthan Afb	AZ	32.187948	-110.863638	3260 S. Craycroft Rd
burger_king	Dequeen	AR	34.04528	-94.32902	808 E Collin Raye Dr
burger_king	Fort Cavazos	TX	31.134299	-97.767692	Bldg 118, 761st Tank Battalion Ave
burger_king	Fort Eustis	VA	37.157943	-76.578194	Ft. Eustis-BLDG 1328
burger_king	Fort Jackson	SC	34.022228	-80.943122	Ft. Jackson-Main
burger_king	Fort Liberty	NC	35.12554	-78.984167	4406 Gruber Rd
burger_king	Fort Liberty	NC	35.131452	-79.025258	C 5934 Ardennes St
burger_king	Fort Liberty	NC	35.15713	-78.977146	Ft. Bragg-BLDG-58-5050
burger_king	Fort Liberty	NC	35.173977	-78.998279	Pope AFB-BLDG 416
burger_king	Fort Sam	TX	29.462466	-98.434661	1387 Hardee Road
burger_king	Fort Sam	TX	29.458248	-98.415547	3600 George C Beach Ave
burger_king	Haddon Township	NJ	39.904065	-75.061366	568 West Cuthbert Blvd.
burger_king	Halstead	PA	41.967691	-75.74017	1060 Route 11
burger_king	Hasting	NY	40.984929	-73.853002	Jackson Avenue, Mile Post 6n
burger_king	Hauppague	NY	40.808416	-73.193032	1340 Motor Parkway
burger_king	Hewlet	NY	40.644332	-73.70491	440 Mill Rd
burger_king	Hill Air Force Base	UT	41.111333	-111.9841	AAFES-Burger King-DMSD
burger_king	Joint Base Andrews	MD	38.818407	-76.883734	Andrews AFB
burger_king	Langley AFB	VA	37.071284	-76.360648	61 Tuskegee Airman Blvd.
burger_king	Leroy	NY	42.978467	-78.005937	134 West Main Street
burger_king	Leroy	NY	43.03087	-77.90664	NY St Thruway Mile 376 W
burger_king	Little Rock Afb	AR	34.89987	-92.14672	789 6th St
burger_king	McHenry	MD	39.556334	-79.351756	24179 Garrett Highway
burger_king	Mes	AZ	33.364502	-111.653694	8355 E Guadalupe Road
burger_king	Middleborough	MA	41.897901	-70.951366	460 West Grove Street
burger_king	Mount	CA	41.311435	-122.316965	410 W Lake St
burger_king	MT Crawford	VA	38.365378	-78.937409	47 Dinkel Ave
burger_king	N Hollywood	CA	34.186949	-118.413532	12853 Victory Boulevard
burger_king	North Baldwin	NY	40.658046	-73.608551	2125 Grand Ave
burger_king	North Henderson	KY	37.869458	-87.570515	2230 Us Highway 41
burger_king	Oak Hill	VA	38.922748	-77.41689	3035 Centreville Road
burger_king	Okatie	SC	32.3012	-80.935776	3 Baylor Brook Drive
burger_king	Potomac Falls	VA	39.035704	-77.410164	45961 Denizen Plaza
burger_king	Queens Creek	AZ	33.22024	-111.63355	24953 S Ellsworth Rd
burger_king	S Farmingdale	NY	40.711973	-73.429219	96 Route 110
burger_king	Santa	NM	35.641002	-106.015786	3478 Zafarano Drive
burger_king	Santa	NM	35.659852	-105.973397	1621 Llano Street
burger_king	Santa	NM	35.689014	-105.954313	100 North Saint Francis Drive
burger_king	Saratoga Spgs	NY	43.098576	-73.750606	3004 Route 50
burger_king	Scott Air Force Base	IL	38.540848	-89.871871	Building 1649
burger_king	Shaw AFB	SC	33.977207	-80.48658	370 Rhodes Ave.
burger_king	Sloughhouse	CA	38.49565	-121.098578	14813 Jackson Rd
burger_king	South Haven	MS	34.93333	-90.007281	985 Church Road West
burger_king	Sunny Isles	FL	25.944426	-80.121006	18194 North Collins Avenue
burger_king	Tawas	MI	44.27469	-83.507911	401 Lake Street
burger_king	Temple Hill	MD	38.833343	-76.942503	3939 Branch Ave
burger_king	TN	TN	36.126334	-86.677446	1 Terminal Dr Nashville
burger_king	VA	VA	37.035397	-76.363521	1100 N Armistead Ave Hampton
burger_king	Valparaiso,	IN	41.459341	-87.067578	555 Morthland Drive
burger_king	Washington	MD	38.840628	-77.018524	191 CHAPPIE JAMES BLVD SW BOLLING
burger_king	West Gardiner	ME	44.207766	-69.827873	29 Lewiston Rd.
burger_king	West Jasper	FL	30.519811	-83.056729	8215 STATE ROAD 6
burger_king	White River	AZ	33.82121	-109.98165	55 West Fatco Road
bw_signature	N Topsail Beach	NC	34.509039	-77.432937	1565 NC Highway 210
caesars_casino	(empty)	NV	39.530895	-119.814972	
caesars_casino	Funner	CA	33.266788	-116.954178	777 Harrah's Rincon Way
caesars_casino	Lake Tahoe	NV	38.959191	-119.942068	Highway 50 at Stateline Avenue
caesars_casino	Lake Tahoe	NV	38.959538	-119.941279	15 Highway 50
caesars_casino	Windsor,	CA	42.320895	-83.034227	377 Riverside Drive East (Hotel, Casino and Valet Entrance: McDougall Ave. and Pitt St.)
candlewood_suites	Ofallon	IL	38.587043	-89.945895	1332 Park Plaza Drive
candlewood_suites	South Chesterfield	VA	37.307666	-77.400279	15820 Woods Edge Road
cannabis_dispensary	Amity	ME	45.931232	-67.830255	979 US Route 1
cannabis_dispensary	Ashford	CT	41.85892	-72.18239	55 Nott hwy
cannabis_dispensary	Bernardston	MA	42.66946	-72.53754	87 Northfield Rd
cannabis_dispensary	Briarwood	NY	40.706916	-73.817493	138-72 Queens Blvd
cannabis_dispensary	Buxton	ME	43.63211	-70.50356	771 Narragansett Trail
cannabis_dispensary	Carrabassett Valley	ME	45.084112	-70.217754	1215 Carrabassett Dr
cannabis_dispensary	Carrabassett Valley	ME	45.08576	-70.219583	1221 Carrabassett Drive
cannabis_dispensary	Castleton	NY	42.541924	-73.666058	4179 State Route 20
cannabis_dispensary	Chelsea	ME	44.289626	-69.773564	65 River Rd
cannabis_dispensary	Chelsea	ME	44.29034	-69.77193	52 River Road
cannabis_dispensary	Columbia	ME	44.63812	-67.76788	275 U.S. Hwy 1 (beside Delia's)
cannabis_dispensary	Columbia	ME	44.627815	-67.833161	283 Sacarap Rd
cannabis_dispensary	Crescent	CA	41.751954	-124.197406	245 H st
cannabis_dispensary	Crescent Heights	CA	34.040092	-118.376777	2000 S La Cienega Blvd
cannabis_dispensary	Downieville	CO	39.76675	-105.611254	909 County Rd 308
cannabis_dispensary	Edgewater Park	NJ	40.049177	-74.902406	4313 Rte 130 South Unit B5
cannabis_dispensary	Edgewater Park	NJ	40.03975	-74.91527	4237 US Route 130
cannabis_dispensary	Evesham	NJ	39.894556	-74.935504	446 Rte 70 W Evesham
cannabis_dispensary	Farmsville	CA	36.326188	-119.212899	685 Noble Ave
cannabis_dispensary	Fleetwood	NY	40.926308	-73.839431	696 Locust Street
cannabis_dispensary	Gill	MA	42.622515	-72.52506	1 Main Road
cannabis_dispensary	Greenfield Center	NY	43.15102	-73.8556	2532 State Hwy 9N
cannabis_dispensary	Greenville Junction	ME	45.461884	-69.622605	22 Rockwood Road
cannabis_dispensary	Hollis	ME	43.596795	-70.56002	64 Hollis Road
cannabis_dispensary	Hollis	ME	43.604996	-70.592094	962 River Rd, Hollis, ME 04042
cannabis_dispensary	Ithica	NY	42.381331	-76.49081	1429 Danby Rd
cannabis_dispensary	Jersey City, Hudson	NJ	40.75547	-74.05516	748 TONNELE AVENUE
cannabis_dispensary	June Lake,	CA	37.780571	-119.074537	2555 CA-158 #420
cannabis_dispensary	Kings County	NY	40.689644	-73.96975	237 DeKalb Ave
cannabis_dispensary	Lake Tahoe	CA	38.855516	-120.01446	3008 US HIGHWAY 50
cannabis_dispensary	Lanesborough	MA	42.518825	-73.22813	Brick Building 25, 35 N Main St
cannabis_dispensary	Long Island City,	NY	40.770032	-73.918645	30-12 Astoria Blvd
cannabis_dispensary	Lyman	ME	43.477474	-70.607744	1522 Alfred Rd.
cannabis_dispensary	Midtown East	NY	40.7530921781769	-73.9805326588761	12 E 42nd Street
cannabis_dispensary	Mission Valley	CA	32.7774	-117.1189	3455 Camino Del Rio S
cannabis_dispensary	Monmouth	NJ	40.205943	-74.046805	300 W SYLVANIA AVE, STE 6, NEPTUNE CITY
cannabis_dispensary	Mt.	CA	41.308024	-122.311455	625 S. Mt. Shasta Blvd
cannabis_dispensary	Mt.	CA	41.310741	-122.313827	401 Berry St.
cannabis_dispensary	Mt.	CA	41.309874	-122.310567	408 S Mt. Shasta Blvd
cannabis_dispensary	Mt. Ephraim	NJ	39.893881	-75.091636	500 N Black Horse Pike
cannabis_dispensary	Mt. Holly	NJ	40.007183	-74.79814	600 High St.
cannabis_dispensary	Mt. Holly	NJ	39.994635	-74.788215	60-62 High Street
cannabis_dispensary	Northport	ME	44.346315	-68.97012	1 Priest Road
cannabis_dispensary	Oakland Garden	NY	40.740521	-73.759087	214-24 73rd Ave
cannabis_dispensary	Oakland Gardens	NY	40.749317	-73.754953	221-50 Horace Harding Expwy
cannabis_dispensary	Oakland Gardens	NY	40.736123	-73.746234	224-15 Union Turnpike
cannabis_dispensary	Poland	ME	44.088919	-70.338226	48 Mechanic Falls RD
cannabis_dispensary	Poland	ME	44.01973	-70.363595	435 Maine Street
cannabis_dispensary	Ramona / Julian	CA	33.050353	-116.871312	618 Pine St
cannabis_dispensary	Redwood	CA	37.49144	-122.239515	928 Whipple ave
cannabis_dispensary	Rockaway Beach	NY	40.587039	-73.812539	8701 Rockaway Beach Blvd
cannabis_dispensary	Rome	ME	44.59893	-69.93093	1139 Augusta Road
cannabis_dispensary	San Deigo	CA	32.552691	-117.045438	4575 Camino De La Plz PLZ Suite F
cannabis_dispensary	Shasta Lake City	CA	40.680006	-122.355843	5044 Shasta Dam Blvd
cannabis_dispensary	South Hampton	NY	40.887124	-72.387911	40 Montauk Highway
cannabis_dispensary	South Los Angeles	CA	33.92992	-118.291263	11500 S VERMONT AVE
cannabis_dispensary	Tisbury	MA	41.415076	-70.667899	15 Mechanics St.,
cannabis_dispensary	Tyngsborough	MA	42.69469	-71.43585	405 Middlesex Rd
cannabis_dispensary	Tyre	NY	42.949562	-76.766339	2988 Auburn Rd
cannabis_dispensary	Wappinger	NY	41.55727	-73.9261	1444 Route 9D
cannabis_dispensary	Wappinger Falls	NY	41.565745	-73.907324	1147 U.S. 9
cannabis_dispensary	West Gardiner	ME	44.210664	-69.812648	126 Lewiston Road
cannabis_dispensary	West Merced	CA	37.30204	-120.48937	808 16th St
cannabis_dispensary	West Newfield	ME	43.611827	-70.890206	505 Bond Spring Rd
cannabis_dispensary	White Lakes	NY	41.673609	-74.836935	1577 State Route 17b
cannabis_dispensary	Whitehorn	CA	40.06018	-123.9698	325 Shelter Cove Rd Unit 6
cannabis_dispensary	Woodstock	ME	44.346303	-70.562406	1153 South Main St.
caribou	Navarre	MN	44.933919	-93.608783	3333 Shoreline Drive
carrabbas	E. Brunswick	NJ	40.45361	-74.400488	335 Hwy Nj-18
carrabbas	Greenbrook	NJ	40.601483	-74.481751	200 US Hwy Route 22 West
carrabbas	Murrell's Inlet	SC	33.565177	-79.037357	511 Courtfield Drive
carrabbas	N. Myrtle Beach	SC	33.838564	-78.668274	1015 US Hwy 17 N
carrabbas	Overland	KS	38.936496	-94.668553	10586 Metcalf Lane
carrabbas	Pt. Charlotte	FL	27.00555	-82.132423	1811 North Tamiami Trail
carrabbas	Washington Township	OH	39.62685	-84.184808	900 Miamisburg Centerville Road
carrabbas	Woodlands	TX	30.134511	-95.445718	25665 I-45 North Hwy
cava	Brunswick	NJ	40.456007	-74.396793	300 NJ-18 East
cava	Sugarland	TX	29.594335	-95.623091	2260 Lone Star Drive
charleys	Barksdale AFB	LA	32.493254	-93.675512	455 Curtiss Rd Bldg 4711
charleys	Bayone	NJ	40.659776	-74.110561	191 E. 22nd St.
charleys	Bayshore	NY	40.739635	-73.24668	1701 Sunrise Hwy.
charleys	Camp Spring	MD	38.8187	-76.8827	Main Exchange Food Court Bldg1811 G St
charleys	Charleston AFB	SC	32.894214	-80.069382	101 Lawson Dr
charleys	Fort Eustis	VA	37.149984	-76.590286	1386 Washington Blvd
charleys	Fort Gregg-Adams	VA	37.2532	-77.327	Fort Lee Food Court 1605 Shop Rd
charleys	Fort Jackson	SC	34.016561	-80.945655	4110 Moseby
charleys	Fort Moore	GA	32.3757	-84.9233	SC Food Court9220 Marne Rd
charleys	Fort Novosel	AL	31.3364	-85.7124	Fort Novosel Food Court Bldg 9214 Hutton Plz
charleys	Fort Sam	TX	29.450624	-98.446497	2500 Funston Rd
charleys	Ft Leavenworth	KS	39.344112	-94.915571	100 Stimson Ave
charleys	Ft Leavenworth	KS	39.340211	-94.92466	330 Iowa Ave
charleys	Ft Lee	VA	37.248518	-77.33596	300 A AVE
charleys	Ft Leonard Wood	MO	37.758155	-92.115722	143 Replacement Ave
charleys	Ft Sill	OK	34.672602	-98.410523	1718 Macomb Rd
charleys	Ft. Lewis	WA	47.092181	-122.588722	5280 41st Division Dr.
charleys	Hickam AFB	HI	21.347227	-157.943745	265 McClellan St
charleys	Hill AFB	UT	41.112658	-111.98447	5845 E Ave Bldg 412
charleys	LaPlata	MD	38.549204	-76.98365	50 Drury Drive
charleys	Little Rock AFB	AR	34.9008	-92.1498	AAFES Food Court - Charley's Grilled Subs787 6th St
charleys	MacDill AFB	FL	27.849822	-82.508963	3108 N Boundary Rd
charleys	Maxwell AFB	AL	32.376244	-86.354334	355 E Selfridge St
charleys	Mt Dora	FL	28.817712	-81.672847	17030 US Highway 441
charleys	Pearl Harbor	HI	21.348896	-157.930639	Navy Exchange Food Court Building 631
charleys	Peterson AFB	CO	38.81272	-104.678753	1030 E Stewart Ave
charleys	Poratage	IN	41.547815	-87.179013	6087 US Highway 6
charleys	Salilsbury	MD	38.417091	-75.569517	2702 N Salisbury Blvd
charleys	Washington D.C.	DC	38.897944	-77.004963	50 Massachusetts Ave. NE
charleys	Wright Patterson AFB	OH	39.813571	-84.030968	Area A 2202 Birch St
charleys	Wright Patterson AFB	OH	39.8155	-84.0278	Charley's Steakery Bldg 1250 Area A Kitty Hawk
checkers_rallys	de Land	FL	29.026784	-81.303075	133 S. Woodland Blvd.
checkers_rallys	Moss Hill	TX	30.24767	-94.741728	35 Highway 105
checkers_rallys	St. Albans	NY	40.690764	-73.778805	122-21 Merrick Blvd
chevron	(empty)	HI	20.705497	-156.356219	9212 Kula Hwy Kula
chevron	(empty)	HI	20.705497	-156.356219	9212 Kula Hwy Kula
chevron	Bakersfield	TX	30.882449	-102.301542	I-10 @ FM 11
chevron	Bakersfield	TX	30.882449	-102.301542	I-10 @ FM 11
chevron	Bigpoint	MS	30.586421	-88.481241	16800 HWY 613 SOUTH
chevron	Bigpoint	MS	30.586421	-88.481241	16800 HWY 613 SOUTH
chevron	Blue River	OR	44.173371	-122.221107	91808 MILL CREEK RD
chevron	Blue River	OR	44.173371	-122.221107	91808 MILL CREEK RD
chevron	Cardiff	CA	33.026108	-117.273365	805 BIRMINGHAM DR
chevron	Cardiff	CA	33.026108	-117.273365	805 BIRMINGHAM DR
chevron	Cathedral Cty	CA	33.816266	-116.475148	68010 RAMON RD
chevron	Chiriaco	CA	33.660848	-115.72014	62450 CHIRIACO ROAD
chevron	Chiriaco	CA	33.660848	-115.72014	62450 CHIRIACO ROAD
chevron	Church Point (Mire)	LA	30.300254	-92.19319	8019 GRAND PRAIRIE HWY
chevron	Church Point (Mire)	LA	30.300254	-92.19319	8019 GRAND PRAIRIE HWY
chevron	Cordelia	CA	38.182037	-122.137729	4720 GOLD HILL ROAD
chevron	Cordelia	CA	38.182037	-122.137729	4720 GOLD HILL ROAD
chevron	Cordes Junction	AZ	34.326578	-112.11906	19625 E Cordes Lake Rd
chevron	Cordes Junction	AZ	34.326578	-112.11906	19625 E Cordes Lake Rd
chevron	Cove Fort	UT	38.613073	-112.605218	17030 S HWY 161
chevron	Cove Fort	UT	38.613073	-112.605218	17030 S HWY 161
chevron	Des Allemands (Allem	LA	29.825616	-90.465301	17178 HWY 90
chevron	Des Allemands (Allem	LA	29.825616	-90.465301	17178 HWY 90
chevron	Dixon Mills	AL	32.05244	-87.78666	4594 HWY 43 S
chevron	Dixon Mills	AL	32.05244	-87.78666	4594 HWY 43 S
chevron	El Toro	CA	33.615654	-117.707532	23891 BRIDGER RD
chevron	El Toro	CA	33.615654	-117.707532	23891 BRIDGER RD
chevron	Farmersville	LA	32.741258	-92.429717	9680 HWY 15
chevron	Farmersville	LA	32.741258	-92.429717	9680 HWY 15
chevron	Goodsprings	AL	33.673851	-87.242611	11510 HWY 2695
chevron	Goodsprings	AL	33.673851	-87.242611	11510 HWY 2695
chevron	Grandbay	AL	30.566114	-88.343409	6000 S. Grandbay Wilmer Road
chevron	Grandbay	AL	30.566114	-88.343409	6000 S. Grandbay Wilmer Road
chevron	Grover City	CA	35.120998	-120.615787	1284 GRAND AVE
chevron	Grover City	CA	35.120998	-120.615787	1284 GRAND AVE
chevron	Hineston	LA	31.135121	-92.759509	1783 HWY 121
chevron	Hineston	LA	31.135121	-92.759509	1783 HWY 121
chevron	Huachuca City,	AZ	31.692231	-110.349601	2222 N HWY 90
chevron	Jacumba Hot Springs	CA	32.634865	-116.165931	1496 Carrizo Gorge Road
chevron	Jacumba Hot Springs	CA	32.634865	-116.165931	1496 Carrizo Gorge Road
chevron	Lake Havasu Cty	AZ	34.474181	-114.344777	1597 MCCULLOCH BLVD N
chevron	Lake Havasu Cty	AZ	34.474181	-114.344777	1597 MCCULLOCH BLVD N
chevron	Leggett	TX	30.820699	-94.870253	9315 HIGHWAY 59 N
chevron	Leggett	TX	30.820699	-94.870253	9315 HIGHWAY 59 N
chevron	Lena	LA	31.411474	-92.715938	3 OLD HWY 1
chevron	Littlerock	WA	46.90213	-123.019189	6410 128TH SW
chevron	Littlerock	WA	46.90213	-123.019189	6410 128TH SW
chevron	Marco	FL	25.954768	-81.72201	1095 N COLLIER BLVD
chevron	Marco	FL	25.954768	-81.72201	1095 N COLLIER BLVD
chevron	McHenry	MS	30.711374	-89.135483	481 HWY 49
chevron	McHenry	MS	30.711374	-89.135483	481 HWY 49
chevron	Morgan (Morgan City)	UT	41.037691	-111.678059	95 NORTH STATE RD.
chevron	Morgan (Morgan City)	UT	41.037691	-111.678059	95 NORTH STATE RD.
chevron	Mount	CA	41.312133	-122.315121	300 W LAKE ST
chevron	Mount	CA	41.312133	-122.315121	300 W LAKE ST
chevron	North Meridian	MS	32.475716	-88.676635	8505 HWY 39 NORTH
chevron	North Meridian	MS	32.475716	-88.676635	8505 HWY 39 NORTH
chevron	O'Neals	CA	37.12481	-119.73635	44860 Sunflower Lane
chevron	O'Neals	CA	37.12481	-119.73635	44860 Sunflower Lane
chevron	Parks (Maine)	AZ	35.257357	-111.939464	518 North Parks
chevron	Parks (Maine)	AZ	35.257357	-111.939464	518 North Parks
chevron	Pearblossom	CA	34.506054	-117.897048	13030 PEARBLOSSOM HWY
chevron	Pearblossom	CA	34.506054	-117.897048	13030 PEARBLOSSOM HWY
chevron	Pell	AL	33.590178	-86.245286	5000 Cogswell Ave
chevron	Pell	AL	33.590178	-86.245286	5000 Cogswell Ave
chevron	Phenix	AL	32.456995	-85.189148	4 Bleeker Rd
chevron	Phenix	AL	32.456995	-85.189148	4 Bleeker Rd
chevron	Pine	LA	30.908313	-90.013597	27019 HWY 62
chevron	Pine	LA	30.908313	-90.013597	27019 HWY 62
chevron	Pipe Creek	TX	29.718176	-98.90761	11696 HWY 16 SOUTH
chevron	Pipe Creek	TX	29.718176	-98.90761	11696 HWY 16 SOUTH
chevron	Plumas	CA	39.021453	-121.54967	2337 RIVER OAKS BLVD
chevron	Plumas	CA	39.021453	-121.54967	2337 RIVER OAKS BLVD
chevron	Plymouth	FL	28.693468	-81.555572	2901 ORANGE BLOSSOM TRAIL
chevron	Plymouth	FL	28.693468	-81.555572	2901 ORANGE BLOSSOM TRAIL
chevron	Rock Spring	AZ	34.048036	-112.148894	35932 S. OLD BLACK CANYON HWY
chevron	Rock Spring	AZ	34.048036	-112.148894	35932 S. OLD BLACK CANYON HWY
chevron	San Miguel	CA	35.747654	-120.699314	998 K STREET
chevron	San Miguel	CA	35.747654	-120.699314	998 K STREET
chevron	Santa	TX	29.392753	-95.055596	10422 FM 1764
chevron	Santa	TX	29.392753	-95.055596	10422 FM 1764
chevron	Santa	TX	29.390674	-95.092816	12611 FM 1764 RD.
chevron	Santa	TX	29.390674	-95.092816	12611 FM 1764 RD.
chevron	Santa	TX	29.389597	-95.137404	15624 HWY 6
chevron	Santa	TX	29.389597	-95.137404	15624 HWY 6
chevron	Selman City	TX	32.190372	-94.951086	10118 WEST HWY 64
chevron	Selman City	TX	32.190372	-94.951086	10118 WEST HWY 64
chevron	Sharpsburg (Sharpsbo	GA	33.359169	-84.660785	897 HWY 154
chevron	Sharpsburg (Sharpsbo	GA	33.359169	-84.660785	897 HWY 154
chevron	Sharpsburg (Sharpsbo	GA	33.339291	-84.685219	3124 HWY 16 EAST
chevron	Sharpsburg (Sharpsbo	GA	33.339291	-84.685219	3124 HWY 16 EAST
chevron	Slaterville	UT	41.268275	-112.028339	2000 W PIONEER RD
chevron	Slaterville	UT	41.268275	-112.028339	2000 W PIONEER RD
chevron	Sloughhouse	CA	38.495981	-121.098556	7175 MURIETA DRIVE
chevron	Sloughhouse	CA	38.495981	-121.098556	7175 MURIETA DRIVE
chevron	Soldier	UT	39.928726	-111.079342	20 E HWY 6
chevron	Soldier	UT	39.928726	-111.079342	20 E HWY 6
chevron	Spanish Fork (Spanis	UT	40.086269	-111.593944	3601 POWERHOUSE RD
chevron	Spanish Fork (Spanis	UT	40.086269	-111.593944	3601 POWERHOUSE RD
chevron	Spanish Fork (Spanis	UT	40.123862	-111.643278	1085 NORTH CHAPEL DR
chevron	Spanish Fork (Spanis	UT	40.123862	-111.643278	1085 NORTH CHAPEL DR
chevron	Spanish Fork (Spanis	UT	40.121199	-111.654321	890 N MAIN ST
chevron	Spanish Fork (Spanis	UT	40.121199	-111.654321	890 N MAIN ST
chevron	Spanish Fork (Spanis	UT	40.117781	-111.654197	614 N MAIN
chevron	Spanish Fork (Spanis	UT	40.117781	-111.654197	614 N MAIN
chevron	St. Simons Island (S	GA	31.160141	-81.391555	2253 DEMERE AVE.
chevron	St. Simons Island (S	GA	31.160141	-81.391555	2253 DEMERE AVE.
chevron	St.Petersburg	FL	27.770737	-82.699541	4850 CENTRAL AVENUE
chevron	St.Petersburg	FL	27.770737	-82.699541	4850 CENTRAL AVENUE
